sentence	label
IEX Group, Critical of Wall St., Gains Approval for Stock Exchange - The New York Times	0
The Best New Podcasts of 2016 - The New York Times	0
Hillary Clinton and Elizabeth Warren Take Aim at Donald Trump - The New York Times	0
Rarity of Tulsa Shooting: Female Officers Are Almost Never Involved - The New York Times	0
U.S. Presidential Race, North Dakota, Syria: Your Weekend Briefing - The New York Times	0
Baseball Is Practically a Water Sport to the Mets’ Curtis Granderson - The New York Times	0
Trump Appointment of Gorsuch an Epic 100-Day Success - Breitbart	0
Funeral Held for Murdered Brooklyn Pizzeria Owner as Police Seek Suspect - The New York Times	0
Worried Auto Industry Braces for Change Under Trump - The New York Times	0
Mariah Carey Suffers Brutal Lip-Sync Fail During New Year’s Show	0
2017 Has Seen a Terror Attack Attempted in Europe Every 9 Days	0
Long Island Plane Crash Kills 3 - The New York Times	0
The Playlist: Barack Obama’s Summery Playlists and Green Day’s Fiery Return - The New York Times	0
A Saudi Morals Enforcer Called for a More Liberal Islam. Then the Death Threats Began. - The New York Times	0
Klein: New York Times Lobbies for Muslim Brotherhood	0
Warren Buffett and Dan Gilbert Unite in Bid to Acquire Yahoo - The New York Times	0
Judge Approves Consent Decree to Overhaul Baltimore Police Dept. - The New York Times	0
Report: Ex-Baylor President Ken Starr Looking for Spot in Trump Administration - Breitbart	0
A Vegetable Tart, but Nothing Too Dainty - The New York Times	0
Investigators Say Mexico Has Thwarted Efforts to Solve Students’ Disappearance - The New York Times	0
Clare Waight Keller Is Named First Female Designer of Givenchy - The New York Times	0
Enough With the Tweets, China’s State Media Tells Trump - The New York Times	0
Statue of Marx, Funded by China, Will Stand in German City of His Birth - The New York Times	0
Illegal Alien Allegedly Broke into Florida Home, Nearly Choked Woman to Death - Breitbart	0
Larry Colburn, Who Helped Stop My Lai Massacre, Dies at 67 - The New York Times	0
Pennsylvania Attorney General Quits on Heels of Perjury Conviction - The New York Times	0
Barbra Streisand Says Sexism Cost Her Multiple Oscar Nominations	0
Why Some of Your Holiday Gifts Might Not Fly - The New York Times	0
Silicon Valley’s Ambivalence Toward Trump Turns to Anger - The New York Times	0
Health Insurers Plan Rate Hikes for Obamacare Exchanges - Breitbart	0
A Saudi Imam, 2 Hijackers and Lingering 9/11 Mystery - The New York Times	0
McCain: Trump Has No Overall Foreign Policy Strategy - Breitbart	0
Pakistani Taliban Claim Deadly Market Bombing - The New York Times	0
Risky Baking: It’s Hard to Make a Perfect Bagel Without Lye - The New York Times	0
Sen. Liz Warren Refuses to Disavow Madonna’s Wish to ’Blow Up the White House’ - Breitbart	0
‘Look at My African-American Over Here,’ Donald Trump Says at Rally - The New York Times	0
Taylor Swift Is Summering in Rhode Island. Locals Just Shake It Off. - The New York Times	0
David Adjaye on Designing a Museum That Speaks a Different Language - The New York Times	0
When Community-Supported Agriculture Is Not What It Seems - The New York Times	0
How a Hollywood Talent Agency Won Big With Sports - The New York Times	0
Gunshots Cause Cancelation of Shia LaBeouf Anti-Trump Exhibit	0
Rapid Evolution Saved This Fish From Pollution, Study Says - The New York Times	0
How to Steal a River - The New York Times	0
Soros Legal Alum Helps Get Illegal Alien MS-13 Member Released	0
Hillary Clinton, Donald Trump, Samsung: Your Monday Briefing - The New York Times	0
Exclusive—Rep. Massie on Trump’s First 100 Days: ‘Neil Gorsuch Was Worth the Entire Election’	0
A British Divorce From Europe? Henry VIII Blazed the Trail - The New York Times	0
A Casualty of ‘The Birth of a Nation’ Controversy Speaks Out - The New York Times	0
Berlin, Russia, Donald Trump: Your Wednesday Evening Briefing - The New York Times	0
It’s Children Against Federal Lawyers in Immigration Court - The New York Times	0
Donald Trump, Colombia, Fidel Castro: Your Wednesday Briefing - The New York Times	0
California State Senate Leader: ’Half My Family’ Here Illegally	0
Report: Fox News Parting with Bill O’Reilly	0
HHS Sec Price: Expect Senate Vote on Obamacare Repeal By August Recess - Breitbart	0
CT Gov. Malloy Instructs School Superintendents to Follow Obama’s Transgender Bathroom Policy - Breitbart	0
Bill English Is Chosen as New Zealand’s Prime Minister - The New York Times	0
Seattle Protesters Armed with Wooden Poles, Heavy Pipes, Shields - Breitbart	0
Donald Trump Invites Conservative Media to White House for Exclusive Briefing - Breitbart	0
’Dota 2,’ ’Counter-Strike’ Repeat as the Most Played Games on Steam in 2016 - Breitbart	0
NRA to Campaign Against Red State Democrats who Oppose Gorsuch - Breitbart	0
Snap’s Chief Taps Into the ‘Right Now’ - The New York Times	0
Our Woman in New York: Donald Trump, Hillary Clinton and Bernie Sanders on Friendly Turf - The New York Times	0
NBC Reviving ’Must-See TV’ Thursdays with ’Will &amp Grace’ - Breitbart	0
Trump Revives Defense of Charitable Foundation Amid Inquiry - The New York Times	0
VIDEO: Group of Men Brutally Assault Man Who Offers to Pay for Their Meal at Brooklyn Fast Food Restaurant - Breitbart	0
Gene Wilder Dies at 83 Star of ‘Willy Wonka’ and ‘Young Frankenstein’ - The New York Times	0
Congolese Militia Beheads Dozens of Police Officers - The New York Times	0
Federal Judge Blocks Indiana Abortion Law - The New York Times	0
MIT ’Moral Machine’ Asks Users Who Should Die from Runaway Self-Driving Cars - Breitbart	0
Islamic State Starts 2017 with Video of Toddler Executing Prisoner	0
Report: Jimmy Garoppolo Trade ‘Not Happening’ - Breitbart	0
A Rare Venture Capitalist — Female and Retail-Focused - The New York Times	0
‘Rogue One’ Reviews: Here’s What the Critics Say - The New York Times	0
EPA Administrator Scott Pruitt at CPAC: After 8 Years We’ll Have Better Air, Better Water - Breitbart	0
Ubisoft Surprises with ’Mario’ Crossover Title at E3 Press Conference - Breitbart	0
McCain: Trump’s Budget Dead on Arrival - Breitbart	0
California Today: Fretting Over the ‘Netflix Tax’ - The New York Times	0
Speaker Paul Ryan Ad Uses Donald Trump to Sell Healthcare Bill	0
Travel Ban Dampens Persian New Year Celebration - The New York Times	0
In Washington’s Daily Trump Wars, Devin Nunes Becomes a Human Shield - The New York Times	0
Case Study in Chaos: How Management Experts Grade a Trump White House - The New York Times	0
Suicide Bomb Attack Targets Baghdad Market	0
Clinton Campaign Demands Intelligence on Possible Russian Efforts to Elect Trump - The New York Times	0
Facebook Livestream Alleged Rapists to Be Prosecuted in Sweden	0
Hollywood Holiday Habits: Big Games, Small Gifts and Other Joys - The New York Times	0
Rush Limbaugh Ridicules Robert Reich For ’Right Wing Rioters’ Claim - Breitbart	0
Review: ‘Meet the Donors: Does Money Talk?’ Explores Campaign Contributors - The New York Times	0
The Best and the Worst From the Rio Games - The New York Times	0
Highlights From the Clinton Campaign Emails: How to Deal With Sanders and Biden - The New York Times	0
Trump’s Approval Ratings Jump to 50 Percent - Breitbart	0
Faux-pulist: Elizabeth Warren Condemns Sessions for Suggesting Wealthy Corporations Should Hire Americans	0
Happy to Do Homework After a Long Journey From Guatemala - The New York Times	0
Ryan Lochte and Three Teammates Robbed at Gunpoint - The New York Times	0
Joyous Africans Take to the Rails, With China’s Help - The New York Times	0
World’s Diplomats, Seeking a Bridge to Trump, Look to Haley - The New York Times	0
George Michael Died of Heart Condition, Coroner Says - The New York Times	0
Trump Meets With Al Gore on Climate Change While House G.O.P. Rebuffs Tariff Plan - The New York Times	0
Gonzaga Beats South Carolina in Final Four for Shot at Another First - The New York Times	0
At BlackRock, a Wall Street Rock Star’s $5 Trillion Comeback - The New York Times	0
Meet Judith Clark, the Domestic Terrorist Granted Clemency by Gov. Andrew Cuomo - Breitbart	0
University of Colorado Regent Defends MILO, Wants More Conservative Voices on Campus - Breitbart	0
Alan Thicke, Reassuring Father on ‘Growing Pains,’ Dies at 69 - The New York Times	0
From Bataclan to Street Cafes, Paris Is Quiet but Resolute as It Mourns on Anniversary of Attacks - The New York Times	0
Fire, Film, Tweet: The Taliban’s New Way of War - The New York Times	0
Red, Blue and Divided: Six Views of America - The New York Times	0
Backstage and Now the Boss: ‘The Only Girl in the Building’ - The New York Times	0
Those Indecipherable Medical Bills? They’re One Reason Health Care Costs So Much - The New York Times	0
Imam and His Assistant Killed in a Shooting Near a Mosque in Queens - The New York Times	0
‘How Do I Get Back Home?’ Iranians Turned Away From Flights to U.S. - The New York Times	0
Donald Trump Will Order Interior Review on National Monuments Designated by Clinton and Obama - Breitbart	0
Woman Records Herself Performing Oral Sex in Courthouse - Breitbart	0
No Monkeying Around: NFL Network’s Mayock Threatens to Walk Off Set After Orangutan Announces Draft Pick - Breitbart	0
NASA’s Juno Spacecraft Enters Into Orbit Around Jupiter - The New York Times	0
Ed Temple, Track Coach Who Produced Olympians and National Titles, Dies at 89 - The New York Times	0
VP Mike Pence from Korean Demilitarized Zone: ‘Era of Strategic Patience Is Over’	0
Kushner Family Apologizes for Mentioning Jared’s Name at EB-5 Visa Investor Meeting in China - Breitbart	0
Leaving Women’s Hockey to ‘Fly Under the Radar,’ as Himself - The New York Times	0
Watch: Pentagon Released Explosion Footage for ’Mother of All Bombs’ Dropped on Afghanistan - Breitbart	0
The Hunger Strike, the Protest Tactic of Gandhi, is Vexing Iran’s Penal Overseers - The New York Times	0
Puerto Rico’s Financial Woes Revive Calls for Independence - The New York Times	0
Warner Bros., Quietly Thriving, Recasts Its Own Story - The New York Times	0
Donald Trump Finds Himself Playing Catch-Up in All-Important Ohio - The New York Times	0
She Showed Up Yearly to Meet Immigration Agents. Now They’ve Deported Her. - The New York Times	0
Shep Smith: No Journalist Should ’Be Subjected to Belittling or Delegitimizing By the President-elect’ - Breitbart	0
Shaken by Sex Scandal, Oakland Police to Get New Leader, Again - The New York Times	0
Settlement Debate Flares Again in Israel’s Quarrel With Rights Group - The New York Times	0
The New Shapes of New York - The New York Times	0
High School Forced to Change Mascot over Accusation ’Stallions’ Is ’Sexist’ - Breitbart	0
Angst Simmers in Washington as Trump Presidency Nears - The New York Times	0
Carrie Fisher in Intensive Care After Medical Episode on Plane - The New York Times	0
Le Pen: Pope ’Asks that States Go Against Their Own People’ by Opening Borders	0
Compare These Gun Death Rates: The U.S. Is in a Different World - The New York Times	0
California, at Forefront of Climate Fight, Won’t Back Down to Trump - The New York Times	0
State Secrets Privilege Invoked to Block Testimony in C.I.A. Torture Case - The New York Times	0
I Muted Donald Trump and Hillary Clinton During the Debate. I Still Knew the Score. - The New York Times	0
Black Female Playwrights Want You to Face Facts. The Harsh Ones. - The New York Times	0
U.N. Ambassador Nikki Haley: U.S. ’Not Ruling Anything Out’ In Response to North Korea	0
CBS’s Schieffer Sees ’Parallels’ of Comey Firing to the JFK Assassination - Breitbart	0
Hajj Prep: Search Soul, Buy Sturdy Shoes, Pay the Dentist - The New York Times	0
The Lighter Side of Rick Owens - The New York Times	0
Geena Davis Talks About ‘The Exorcist’ and Women Onscreen - The New York Times	0
Texas Sees Bump in Mumps	0
Trump Responds to Louvre Attack in Paris, Urging U.S. to ‘Get Smart’ - The New York Times	0
Last Wish of Dying Girl, 14, to Be Frozen, Is Granted by Judge - The New York Times	0
Obama: GOP ’Afraid’ to Show America What They Will Replace Obamacare With - Breitbart	0
U.S. Presidential Race, Rio Olympics, Milwaukee: Your Monday Evening Briefing - The New York Times	0
TV Series About ’First Female MLB Pitcher’ Canned After One, Low-Rated Season - Breitbart	0
Joe McKnight Shooting: Man Is Charged Days Later in Fatal ‘Road Rage’ - The New York Times	0
Petraeus: U.S. Facing ‘Unprecedented Threat’ from China, Russia	0
Not Funny: ’Saturday Night Live’ Viewers Are Over the Trump Jokes	0
Fishing for Clues to Solve Namibia’s Fairy Circle Mystery - The New York Times	0
U2 Needs ’Space’ to Reassess New Album after Trump Win	0
Texas Sheriff Actively Promoting Visas for Illegal Immigrants	0
It’s Thrilling. It’s Chilling. It’s a 30-Minute Commercial. - The New York Times	0
New York Times’s Moscow Bureau Was Targeted by Hackers - The New York Times	0
Sharon Jones, Powerhouse Soul Singer, Dies at 60 - The New York Times	0
Meet CoverGirl’s New Cover Boy - The New York Times	0
Not From Venus, Not From Mars: What We Believe About Gender and Why It’s Often Wrong - The New York Times	0
Friday Mailbag: When the President Attacks - The New York Times	0
California Today: The Tale of the Laguna Beach Jumper - The New York Times	0
Senate Judiciary Committee Approves Gorsuch in Party-Line Vote - The New York Times	0
A Door to a Home Brimming With Love, and Open to All - The New York Times	0
ICE Raids Shrivel Supply of Day Laborers at Home Depot	0
Trump Appears to Side With Assange Over Intelligence Agencies’ Conclusions - The New York Times	0
The Case for More Government and Higher Taxes - The New York Times	0
Trump Becomes Ensnared in Fiery G.O.P. Civil War - The New York Times	0
Melvin Dwork, Once Cast From Navy for Being Gay, Dies at 94 - The New York Times	0
For a Perfect Catch in Seattle, Fishmongers Go for the Halibut - The New York Times	0
Steak That Sizzles on the Stovetop - The New York Times	0
The Uninvited Guest: The 2016 Campaign Crashes the Dinner Party - The New York Times	0
Michelle and George: The Embrace Seen Around the World - The New York Times	0
How Kosovo Was Turned Into Fertile Ground for ISIS - The New York Times	0
Megyn Kelly Scores One-On-One Interview with Vladimir Putin	0
Chelsea Clinton to Receive ’Lifetime Impact Award’ from Variety Magazine	0
After ‘Brexit,’ Finding a New London for the Financial World to Call Home - The New York Times	0
California Today: Some Opt to Pass on Thanksgiving Politics - The New York Times	0
SpaceX Launches Rocket Carrying Space Station Cargo - The New York Times	0
Aston Martin Broadens the Brand - The New York Times	0
How Turned Off Are Voters? Check Out Tommy’s Diner - The New York Times	0
Maher: The Left Has ’A Problem’ When Women Having to Wear Burqas Gets Protested Less than ’The Vagina Monologues’ - Breitbart	0
Review: ‘If Our Bodies Could Talk,’ Our Spleens Probably Wouldn’t Be Funny - The New York Times	0
For Democrats, Anthony Weiner Makes an Unwelcome Return - The New York Times	0
Review: In Don DeLillo’s ‘Zero K,’ Daring to Outwit Death - The New York Times	0
Date Rape Comments by Brooklyn Police Captain Are Condemned - The New York Times	0
Joe Biden: ‘I Wish to Hell I’d Just Kept Saying the Exact Same Thing’ - The New York Times	0
National Debt Dips. Trump Crows. Well, Sure, but … - The New York Times	0
Free Wi-Fi Kiosks Were to Aid New Yorkers. An Unsavory Side Has Spurred a Retreat. - The New York Times	0
USMC War Vet Faces Prison for Legally Owned Gun Unregistered in New Jersey - Breitbart	0
Vice President Pence Appears to Support EU Freedom of Movement	0
Pope Francis Condemns ‘Barbaric Attack’ on Egyptian Christians	0
Erdogan Triumphs After Coup Attempt, but Turkey’s Fate Is Unclear - The New York Times	0
Fake News: DHS Secretary Calls WaPo ’John Kelly-Steve Bannon Feud’ a ‘Fantasy Story’ - Breitbart	0
Tel Aviv City Hall Lit with Egyptian Flag Following Terror Attack on Coptic Christians	0
Rio Olympics: U.S. Basketball, Swimmers Detained, and the Women’s 200 - The New York Times	0
Istanbul, Donald Trump, Boris Johnson: Your Thursday Evening Briefing - The New York Times	0
Lewd Donald Trump Tape Is a Breaking Point for Many in the G.O.P. - The New York Times	0
Chris Wallace, In-House Moderate at Fox News, Has Less Predictable Targets - The New York Times	0
New Evidence on van Gogh’s Ear Continues Debate on Painter’s Mental State - The New York Times	0
Seeing ‘Nothing to Live For’ as Haiti Seeks a Body Count After Hurricane Matthew - The New York Times	0
Flooding in the South Looks a Lot Like Climate Change - The New York Times	0
Review: ‘“Master Harold” … and the Boys,’ a Searing Indictment of Racism - The New York Times	0
Mose Allison, a Fount of Jazz and Blues, Dies at 89 - The New York Times	0
At Cannes, the Ad Industry Confronts the Rise of Facebook - The New York Times	0
Richard Bolles Dies at 90 Wrote ‘What Color Is Your Parachute?’ - The New York Times	0
Small Rhode Island Suddenly Has Big Role in Presidential Primaries - The New York Times	0
Police: Home Invasion Suspect Brings Crowbar to Gun Fight, Is Hospitalized in Stable Condition - Breitbart	0
Sen. McConnell: The Supreme Court Vacancy Was Key to President Trump’s Win - Breitbart	0
Gatlinburg Residents Return Home to Wildfire Destruction - The New York Times	0
Bride Is Walked Down Aisle by the Man Who Got Her Father’s Donated Heart - The New York Times	0
George Michael Wrestled With Fame. Frank Sinatra Had Some Advice. - The New York Times	0
Report: Donald Trump’s 2018 Budget Request Seeks $2.6 Billion For Border Infrastructure - Breitbart	0
La Raza in WaPo: Trump Immigration Orders Like ’Slave Trade’	0
Medicare and Social Security Trustees Warn of Shortfalls - The New York Times	0
‘Hamilton’ and Heartache: Living the Unimaginable - The New York Times	0
NBC Takes Over Thursday Night Football Amid Promising Signs in TV Ratings - The New York Times	0
John Bolton: Paris Climate Accord Objective Is ‘Reduction of National Sovereignty’ for ‘Global Governance’	0
Gathering to Remember Bill Cunningham, Outside the Picture Frame - The New York Times	0
KUMAR: Trump’s New Alliance to End Islamic Terrorism - Breitbart	0
Donald Trump Executive Actions Kill TPP, Announce Federal Hiring Freeze, Restore Mexico City Policy - Breitbart	0
Afghanistan Loses Control of Nearly Half the Country Under Obama	0
NYT, WSJ, WaPost Editorial Boards Blast Trump’s Border ‘War’	0
Feds Indict 33 ’Thief-in-Law’ Members of Russian Syndicate	0
Survey: Democrats Rally Behind Fake News Industry  - Breitbart	0
‘Unbelievable Turmoil’: Trump’s First Month Leaves Washington Reeling - The New York Times	0
Anthony Weiner Says His Wife Never Agreed to That Documentary - The New York Times	0
New King for Thailand as Crown Prince, Vajiralongkorn, Ascends to Throne - The New York Times	0
Delingpole: EPA’s Scott Pruitt Gets Eaten Alive by Fox - Breitbart	0
China Warns of Arms Race After U.S. Deploys Missile Defense in South Korea - The New York Times	0
Retired Women’s Basketball Star Says Supposedly Tolerant WNBA Oppresses Heterosexual Players - Breitbart	0
Airbnb Ends Fight With New York City Over Fines - The New York Times	0
Eric Holder to Lead Democrats’ Attack on Republican Gerrymandering - The New York Times	0
Yes! Foods may fight acne - The New York Times	0
O’Reilly on Sessions Saga: Democrat Hypocrisy ’Is on Full Display’ - Breitbart	0
Donald Trump, Aleppo, Russia: Your Monday Evening Briefing - The New York Times	0
FCC Chairman Ajit Pai Signals No Interference in AT&ampT-Time Warner Deal - Breitbart	0
Chelsea Manning to Remain on Active Duty, Receive Free Health Care after Release - Breitbart	0
Sale of Federal Mortgages to Investors Puts Greater Burden on Blacks, Suit Says - The New York Times	0
Kellyanne Conway Promotes Ivanka Trump Brand, Raising Ethics Concerns - The New York Times	0
C.E.O.s Ponder a New Game, With Trump’s Rules - The New York Times	0
A Young Syrian Torchbearer Highlights Brazil’s Embrace of Refugees - The New York Times	0
Boeing Suits Up for Future of Spaceflight with New Spacesuit Design - Breitbart	0
Quiet Fixer in Donald Trump’s Campaign: His Son-in-Law, Jared Kushner - The New York Times	0
Survey: Majority of Trump Voters Turn Off Political Awards Shows	0
Confrontations Flare as Obama’s Traveling Party Reaches China - The New York Times	0
VIDEO: Mexican Cartel Offers Rewards For Rivals’ Heads -- Border City Issues Red Alert	0
The Electric, Infuriating Nick Kyrgios - The New York Times	0
Pyrotechnic Party of Legend, Killed Off by Social Media - The New York Times	0
Border Patrol Agents Arrest Three Armed Human Smugglers, Eight Migrants	0
Marc Riboud, Photojournalist Who Found Grace in the Turbulent, Dies at 93 - The New York Times	0
O’Reilly: ’I Can Tell You That I’m Very Confident the Truth Will Come Out’ - Breitbart	0
Cruz: Gorsuch A Principled Constitutionalist, and a ’Home Run’ - Breitbart	0
Limbaugh on Flynn Resignation: ’The Question Is What Did Barack Obama Know and When Did He Know It?’ - Breitbart	0
A Closer Look at Simone Manuel, Olympic Medalist, History Maker - The New York Times	0
Calexit Leader Moves to Russia Permanently - or Until California Secedes - Breitbart	0
Chicago Review of Books Editor Says MILO’s Words Could Inspire Terrorism - Breitbart	0
Rift Between Labor and Environmentalists Threatens Democratic Turnout Plan - The New York Times	0
Gorka on Syria: ‘No Endgame That Involves Us Being Global Police Officer’	0
Protesters Angry Sen. Dianne Feinstein Isn’t Holding Town Halls	0
Donald Trump Tackles Toyota for Planned Plant in Mexico - Breitbart	0
Want to Know the Crucial Areas for Clinton? Follow Michelle Obama - The New York Times	0
H.I.V. Arrived in the U.S. Long Before ‘Patient Zero’ - The New York Times	0
WhiteHouse.gov Takes Down Climate Page, Puts Up ’America First’ Energy Plan - Breitbart	0
ESPN Warned that Focus on Cable TV Reveals Failing Future Model - Breitbart	0
Herd of Stampeding Wild Boars Kills Three Islamic State Jihadists - Breitbart	0
Black Lives Matter Was Gaining Ground. Then a Sniper Opened Fire. - The New York Times	0
Roger Ailes Hints at Suit Against New York Magazine - The New York Times	0
Sanders: ’Trump Did Not Tell the Truth in His Campaign in Terms of What He Would Do as President’ - Breitbart	0
Scandals Embroil Alabama Governor, Speaker and Chief Justice - The New York Times	0
Stockholm Suspect Was Denied Asylum and Told to Leave in ’16 - The New York Times	0
Communist to Host Event at UC Berkeley On Driving Trump Supporters from Campus - Breitbart	0
Ohio Teacher Shamed 9-Year-Old for Shirt Commemorating First Deer Kill - Breitbart	0
The Race to Save the Films We Love - The New York Times	0
After Lying Low, Deep-Pocketed Clinton Donors Return to the Fore - The New York Times	0
The Importance of Recreational Math - The New York Times	0
Fox News Names 2 Insiders to Top Posts - The New York Times	0
Who’s Got a Carrier to Rival the U.S. Navy’s? (Hint: Not Russia.) - The New York Times	0
Parisian Women Face Constant Harassment By Migrants	0
Haley: Attack on Syria ’One of the President’s Finest Hours’ - Breitbart	0
Matthews Thinks Trump Will Probably Face a Primary Challenge in 2018 Election - Breitbart	0
‘La La Land’ Sizzles in Limited Release in North America - The New York Times	0
The Billionaire Who’s Building a Davos of His Own - The New York Times	0
Boko Haram Terrorists Release 82 Kidnapped Chibok Girls	0
Sarah Palin Considering Suing New York Times for Libel - Breitbart	0
Kellyanne Conway: General Flynn Enjoys the ’Full Confidence of the President’ - Breitbart	0
Don’t Call Them ‘Mocktails’ - The New York Times	0
Tear Gas Attack On Hamburg Metro Injures 50	0
Exclusive — Sen. Rand Paul on Paul Ryan’s Obamacare Lite: Speaker ‘Trying to Pull the Wool Over the Eyes of the President’ - Breitbart	0
Vox Claims North Korea’s Economy Doing ’Pretty Well’	0
Pakistan Shrine Bombing Kills Scores in Worst Attack in Months - The New York Times	0
Hollywood Writers Trash Trump at Politically-Charged WGA Awards	0
Conviction Against Brendan Dassey of ‘Making a Murderer’ Is Overturned - The New York Times	0
Anis Amri, Suspect in the Berlin Truck Attack: What We Know - The New York Times	0
A Play Timed to Trump’s Candidacy Asks What If - The New York Times	0
Donald Trump Assails His Accusers as Liars, and Unattractive - The New York Times	0
California Today: Is the Drought Over? - The New York Times	0
Donald Trump Calls Out ‘Professional Anarchists’ After Berkeley Riots	0
This small Indiana county sends more people to prison than San Francisco and Durham, N.C., combined. Why? - The New York Times	0
U.S. Presidential Race, Baltimore, Olympics: Your Wednesday Evening Briefing - The New York Times	0
Facebook Blocks Ad Blockers, but It Strives to Make Ads More Relevant - The New York Times	0
Menendez Grills Tillerson on Mexico: Communists Build Walls Like in Berlin - Breitbart	0
Crime Soars As Young Migrants Mug Pensioners for Drugs Money - Breitbart	0
Trump: New Steps Next Week to ’Keep Country Safe’ - Breitbart	0
On 9/11 Anniversary, Somber Reflections on Lives, and a World, Changed - The New York Times	0
Sonny Perdue Is Trump’s Choice for Agriculture Secretary - The New York Times	0
Anderson Cooper Sorry for ’Crude’ Donald Trump Remark to Jeffrey Lord	0
Of Horse v. Duck, Mutton Busting and Other Confirmation Diversions - The New York Times	0
Arab Media Report: Abbas Admitted Trump was ‘Enraged’ Over anti-Israel Incitement	0
The Secret History of Colombia’s Paramilitaries and the U.S. War on Drugs - The New York Times	0
California Today: What Stinks in Huntington Beach? - The New York Times	0
